Index,Marketing.expense,Production.expense,Multiplex.coverage,Budget,Movie_length,Lead_.Actor_Rating,Lead_Actress_rating,Director_rating,Producer_rating,Critic_rating,Trailer_views,X3D_available,Time_taken,Twitter_hastags,Genre,Avg_age_actors,Num_multiplex,Collection,Start_Tech_Oscar,Marketing.expense_mms,Production.expense_mms,Multiplex.coverage_mms,Budget_mms,Movie_length_mms,Lead_.Actor_Rating_mms,Lead_Actress_rating_mms,Director_rating_mms,Producer_rating_mms,Critic_rating_mms,Trailer_views_mms,X3D_available_mms,Time_taken_mms,Twitter_hastags_mms,Genre_mms,Avg_age_actors_mms,Num_multiplex_mms,Collection_mms,Start_Tech_Oscar_mms
164,50.3804,94.16,0.395,46523.125,167.4,8.87,9.03,8.8,8.975,9.06,561132,1,160,248,1,57,603,100000,1,0.017002383,0.700879765,0.547325103,0.922398927,0.937178167,0.899016979,0.907356948,0.888093107,0.882247993,0.878571429,0.981255213,1,0.735564546,0.025723021,0,0.947368421,0.504672897,1,1
165,64.8472,94.16,0.395,32518.97,165.3,8.645,8.805,8.755,8.95,9.06,467883,1,167.08,303.632,2,56,659,45400,0,0.02513255,0.700879765,0.547325103,0.439356199,0.915550978,0.858802502,0.866485014,0.88003581,0.87778769,0.878571429,0.718487229,1,0.768113277,0.056269108,0.333333333,0.929824561,0.609345794,0.393333333,0
166,78.48,94.16,0.395,33891.055,166.5,8.815,8.86,8.705,9.055,8.06,471586,1,200,244,1,22,533,50000,0,0.03279402,0.700879765,0.547325103,0.486683273,0.927909372,0.889186774,0.876475931,0.871083259,0.896520963,0.521428571,0.728921978,1,0.919455682,0.023526725,0,0.333333333,0.373831776,0.444444444,0
167,60.2038,94.16,0.395,44045.595,169.7,8.945,9.045,8.845,9.07,9.06,517904,1,166,308,1,37,522,100000,1,0.022523016,0.700879765,0.547325103,0.836941943,0.960865088,0.912421805,0.910081744,0.896150403,0.899197145,0.878571429,0.859442278,1,0.763148216,0.058667463,0,0.596491228,0.353271028,1,1
168,56.0056,94.16,0.395,32646.735,152.7,8.655,8.895,8.71,8.89,8.06,468741,1,201.52,203.808,2,22,549,47600,0,0.020163678,0.700879765,0.547325103,0.443763173,0.785787848,0.860589812,0.882833787,0.871978514,0.867082962,0.521428571,0.720905002,1,0.926443545,0.001458341,0.333333333,0.333333333,0.403738318,0.417777778,0
169,66.008,94.16,0.395,35102.045,169.6,8.855,8.98,8.88,9.085,8.06,473988,0,133.52,223.808,3,23,663,47600,0,0.025784906,0.700879765,0.547325103,0.528453727,0.959835221,0.896336014,0.898274296,0.902417189,0.901873327,0.521428571,0.735690615,0,0.613828613,0.012439821,0.666666667,0.350877193,0.61682243,0.417777778,0
170,68.9906,94.16,0.395,35563.11,168.7,8.85,8.94,8.835,8.85,8.06,449755,0,110.92,303.568,4,22,536,44600,0,0.027461091,0.700879765,0.547325103,0.544357157,0.950566426,0.895442359,0.891008174,0.894359893,0.859946476,0.521428571,0.667404022,0,0.509930121,0.056233967,1,0.333333333,0.379439252,0.384444444,0
171,44.1484,94.16,0.395,32635.625,168.1,8.65,8.79,8.64,9.07,9.06,438703,0,158.96,222.784,2,28,606,34800,0,0.013500074,0.700879765,0.547325103,0.443379958,0.94438723,0.859696157,0.863760218,0.859444942,0.899197145,0.878571429,0.636260398,0,0.730783376,0.01187757,0.333333333,0.438596491,0.510280374,0.275555556,0
172,66.278,94.16,0.395,32663.4,170.8,8.69,8.82,8.725,8.985,8.06,470298,0,195.64,243.056,1,54,575,38200,0,0.025936643,0.700879765,0.547325103,0.444337996,0.972193615,0.866845398,0.869209809,0.874664279,0.884032114,0.521428571,0.7252925,0,0.899411548,0.023008399,0,0.894736842,0.452336449,0.313333333,0
173,22.7828,63.1,0.49,30952.46,162,8.65,8.73,8.635,8.79,7.68,415584,0,187.24,243.696,1,38,530,46200,0,0.001492865,0.13159824,0.742798354,0.385322859,0.881565396,0.859696157,0.852861035,0.858549687,0.849241748,0.385714286,0.571112965,0,0.86079441,0.023359806,0,0.614035088,0.368224299,0.402222222,0
174,21.8356,63.1,0.49,35640.88,157.6,8.57,8.715,8.615,8.805,7.68,467457,1,197.44,203.776,3,59,540,47200,0,0.00096055,0.13159824,0.742798354,0.547039663,0.836251287,0.845397676,0.85013624,0.854968666,0.85191793,0.385714286,0.717286796,1,0.90768665,0.00144077,0.666666667,0.98245614,0.386915888,0.413333333,0
175,21.6894,63.1,0.49,32546.745,142.2,8.58,8.65,8.485,8.88,7.68,480435,1,195.04,303.616,1,35,530,45200,0,0.000878387,0.13159824,0.742798354,0.440314236,0.677651905,0.847184987,0.838328792,0.831692032,0.86529884,0.385714286,0.753857729,1,0.896653181,0.056260323,0,0.561403509,0.368224299,0.391111111,0
176,21.3328,63.1,0.49,36363.03,106.6,8.39,8.545,8.395,8.41,7.68,500067,1,123.76,244.704,3,48,509,58800,1,0.000677982,0.13159824,0.742798354,0.571948649,0.311019567,0.813226095,0.819255223,0.81557744,0.781445138,0.385714286,0.809179084,1,0.568959176,0.023913273,0.666666667,0.789473684,0.328971963,0.542222222,1
177,21.4044,63.1,0.49,33441.1,120.7,8.125,8.295,8.11,8.36,7.68,491916,1,171.28,303.712,2,49,520,46400,0,0.000718221,0.13159824,0.742798354,0.471163058,0.45623069,0.765862377,0.773841962,0.764547896,0.772524532,0.385714286,0.786210239,1,0.787421846,0.056313034,0.333333333,0.807017544,0.34953271,0.404444444,0
178,21.085,63.1,0.49,35079.825,146.9,8.325,8.36,8.295,8.38,8.68,487150,1,141.84,283.936,2,31,474,49200,0,0.000538722,0.13159824,0.742798354,0.527687296,0.726055613,0.801608579,0.78564941,0.797672337,0.776092774,0.742857143,0.772780045,1,0.65207797,0.045454545,0.333333333,0.49122807,0.263551402,0.435555556,0
179,21.3284,63.1,0.49,38107.3,147.9,8.405,8.625,8.395,8.75,7.68,513390,0,117.96,224.784,3,28,548,59800,1,0.00067551,0.13159824,0.742798354,0.632113432,0.736354274,0.81590706,0.833787466,0.81557744,0.842105263,0.385714286,0.846722198,0,0.542294961,0.012975718,0.666666667,0.438596491,0.401869159,0.553333333,1
180,21.156,59.92,0.512,38773.9,131.9,8.445,8.725,8.58,8.59,8.44,505742,0,194.88,225.952,2,50,456,74400,1,0.000578623,0.073313783,0.788065844,0.655106342,0.571575695,0.8230563,0.85195277,0.84870188,0.813559322,0.657142857,0.825170766,0,0.895917617,0.013617036,0.333333333,0.824561404,0.229906542,0.715555556,1
181,21.3176,59.92,0.512,43134.575,156.8,8.51,8.67,8.52,8.82,7.44,515276,1,169.92,286.368,4,60,466,79600,1,0.00066944,0.073313783,0.788065844,0.805518299,0.828012358,0.834673816,0.841961853,0.837958818,0.854594112,0.3,0.852036791,1,0.781169548,0.046789894,1,1,0.248598131,0.773333333,1
182,21.3776,59.92,0.512,34129.92,135.7,8.655,8.805,8.605,8.74,7.44,461876,1,132.48,305.792,1,59,561,72400,1,0.000703159,0.073313783,0.788065844,0.494922399,0.610710608,0.860589812,0.866485014,0.853178156,0.840321142,0.3,0.701559999,1,0.609047444,0.057455108,0,0.98245614,0.426168224,0.693333333,1
183,21.8206,59.92,0.512,39746.025,165.7,8.64,8.675,8.54,8.75,7.44,549262,1,185.16,306.064,1,56,430,75800,1,0.00095212,0.073313783,0.788065844,0.68863767,0.919670443,0.857908847,0.842870118,0.841539839,0.842105263,0.3,0.947806533,1,0.851232071,0.057604456,0,0.929824561,0.181308411,0.731111111,1
184,22.0016,59.92,0.512,36457.465,169.1,8.48,8.665,8.545,8.62,8.44,493498,1,147,285.2,2,60,451,65000,1,0.00105384,0.073313783,0.788065844,0.575205978,0.954685891,0.829311886,0.841053588,0.842435094,0.818911686,0.657142857,0.790668185,1,0.675799926,0.046148575,0.333333333,1,0.220560748,0.611111111,1
185,21.6616,59.92,0.512,31130.22,163.3,8.47,8.58,8.425,8.545,8.44,440780,1,198.56,204.224,2,27,467,52800,0,0.000862764,0.073313783,0.788065844,0.391454302,0.894953656,0.827524576,0.825613079,0.82094897,0.805530776,0.657142857,0.642113213,1,0.912835601,0.001686755,0.333333333,0.421052632,0.25046729,0.475555556,0
186,21.2094,59.92,0.512,34179.915,142.3,8.285,8.475,8.25,8.43,7.44,463628,1,163.84,224.736,2,45,466,59200,0,0.000608633,0.073313783,0.788065844,0.496646867,0.678681771,0.794459339,0.80653951,0.78961504,0.785013381,0.3,0.70649699,1,0.753218095,0.012949362,0.333333333,0.736842105,0.248598131,0.546666667,0
187,21.1204,59.92,0.512,43501.205,127.1,8.275,8.405,8.245,8.675,8.44,511949,1,120,268,2,35,458,100000,1,0.000558616,0.073313783,0.788065844,0.818164399,0.522142122,0.792672029,0.793823797,0.788719785,0.828724353,0.657142857,0.842661579,1,0.551673409,0.036704502,0.333333333,0.561403509,0.23364486,1,1
188,21.575,61.88,0.563,37674.01,114.6,8.095,8.15,8.065,8.115,7.96,480787,1,156.8,265.12,1,23,423,64000,1,0.000814096,0.109237537,0.893004115,0.61716804,0.393408857,0.760500447,0.747502271,0.7564906,0.728813559,0.485714286,0.754849636,1,0.720853255,0.035123168,0,0.350877193,0.168224299,0.6,1
189,22.5158,61.88,0.563,36418.58,102.6,7.69,7.86,7.66,7.655,8.96,537380,1,151.92,204.768,1,40,460,59600,0,0.001342814,0.109237537,0.893004115,0.573864725,0.269824923,0.688114388,0.694822888,0.683974933,0.646743979,0.842857143,0.914324038,1,0.698418536,0.001985452,0,0.649122807,0.237383178,0.551111111,0
190,21.674,61.88,0.563,39912.675,112.4,7.585,7.785,7.66,7.835,8.96,520707,0,185.96,285.584,1,20,464,69800,1,0.000869733,0.109237537,0.893004115,0.694385898,0.370751802,0.669347632,0.68119891,0.683974933,0.678858162,0.842857143,0.8673409,0,0.854909893,0.046359419,0,0.298245614,0.244859813,0.664444444,1
191,21.8136,61.88,0.563,38612.805,95,6.73,6.82,6.645,6.845,8.96,512163,0,123.2,225.28,3,55,510,66000,1,0.000948186,0.109237537,0.893004115,0.649549722,0.191555098,0.516532618,0.505903724,0.502238138,0.502230152,0.842857143,0.843264614,0,0.5663847,0.013248058,0.666666667,0.912280702,0.330841121,0.622222222,1
192,21.3822,61.88,0.563,37435.145,104.3,6.645,6.79,6.63,6.975,7.96,507193,0,176.2,224.88,3,40,384,61000,0,0.000705744,0.109237537,0.893004115,0.608928914,0.287332647,0.501340483,0.500454133,0.499552372,0.525423729,0.485714286,0.829259564,0,0.810040456,0.013028429,0.666666667,0.649122807,0.095327103,0.566666667,0
193,21.7328,61.88,0.563,39873.79,99.8,6.62,6.83,6.7,6.895,7.96,515199,1,210.56,225.824,2,40,448,72800,0,0.000902777,0.109237537,0.893004115,0.693044645,0.240988671,0.496872207,0.507720254,0.512085944,0.511150758,0.485714286,0.851819811,1,0.968002942,0.013546755,0.333333333,0.649122807,0.214953271,0.697777778,0
194,20.4374,60.86,0.599,37774,83.4,6.77,6.935,6.775,7.08,7.88,503965,0,136.44,264.976,1,24,412,62200,0,0.000174778,0.090542522,0.967078189,0.620616976,0.072090628,0.523681859,0.526793824,0.525514772,0.544157003,0.457142857,0.820163326,0,0.627252666,0.035044102,0,0.368421053,0.147663551,0.58,0
195,20.2878,60.86,0.599,36685.22,92.3,6.745,6.985,6.77,7.06,8.88,525053,0,185.64,284.656,1,59,489,58200,0,9.07E-05,0.090542522,0.967078189,0.583061889,0.163748713,0.519213584,0.535876476,0.524619517,0.54058876,0.814285714,0.87958757,0,0.853438764,0.045849879,0,0.98245614,0.291588785,0.535555556,0
196,20.2762,55.92,0.578,43745.625,105.5,7.095,7.235,7.12,7.25,9.12,546519,1,164,288,1,26,430,100000,1,8.42E-05,0,0.923868313,0.826595133,0.29969104,0.581769437,0.581289737,0.587287377,0.574487065,0.9,0.940076986,1,0.753953659,0.047685982,0,0.403508772,0.181308411,1,1
197,20.8022,58.04,0.596,40479.285,107.6,6.21,6.4,6.245,6.525,8.48,549247,1,145.32,305.328,4,20,367,66600,0,0.000379791,0.038856305,0.96090535,0.713929872,0.321318229,0.423592493,0.429609446,0.430617726,0.445138269,0.671428571,0.947764264,1,0.668076499,0.057200337,1,0.298245614,0.063551402,0.628888889,0
198,20.9332,58.04,0.596,39479.385,110.1,6.18,6.49,6.3,6.41,8.48,511537,1,138.12,284.848,4,24,401,60600,0,0.000453412,0.038856305,0.96090535,0.679440506,0.347064882,0.418230563,0.44595822,0.440465533,0.424620874,0.671428571,0.841500597,1,0.634976094,0.045955301,1,0.368421053,0.127102804,0.562222222,0
199,20.7536,58.04,0.596,40407.07,111.8,6.235,6.39,6.27,6.485,8.48,519868,0,203.84,285.536,2,43,412,69200,0,0.000352479,0.038856305,0.96090535,0.711438973,0.364572606,0.428060769,0.427792916,0.435094002,0.438001784,0.671428571,0.864976668,0,0.937109231,0.046333064,0.333333333,0.701754386,0.147663551,0.657777778,0
200,20.63,57.94,0.597,38746.125,88.8,6.015,6.24,6.11,6.33,8.6,536549,1,159.96,265.584,3,24,413,69800,0,0.000283017,0.03702346,0.962962963,0.654148304,0.127703399,0.388739946,0.400544959,0.406445837,0.410347904,0.714285714,0.911982349,1,0.735380655,0.035377939,0.666666667,0.368421053,0.14953271,0.664444444,0
201,20.3556,57.94,0.597,39634.925,87.4,6.105,6.185,6.015,6.39,7.6,535003,0,119.16,205.264,2,22,465,65800,1,0.000128808,0.03702346,0.962962963,0.684805518,0.113285273,0.404825737,0.390554042,0.389435989,0.421052632,0.357142857,0.907625848,0,0.547811695,0.002257792,0.333333333,0.333333333,0.246728972,0.62,1
202,20.689,59.06,0.585,34229.91,111.9,6.8,6.965,6.8,6.89,8.06,501886,1,155.64,243.856,1,32,415,48200,1,0.000316174,0.05755132,0.938271605,0.498371336,0.365602472,0.529043789,0.532243415,0.529991047,0.510258698,0.521428571,0.814304876,1,0.715520412,0.023447658,0,0.50877193,0.153271028,0.424444444,1
203,20.4354,59.06,0.585,42273.55,89.2,6.825,6.955,6.735,6.95,9.06,554735,0,210.92,286.768,4,30,459,84600,1,0.000173654,0.05755132,0.938271605,0.775819122,0.131822863,0.533512064,0.530426885,0.518352731,0.520963426,0.878571429,0.963228995,0,0.969657962,0.047009523,1,0.473684211,0.235514019,0.828888889,1
204,20.702,60.36,0.5839,43623.415,106.7,7.315,7.485,7.35,7.615,9.06,546954,0,175.4,227.76,3,22,410,97000,1,0.00032348,0.081378299,0.93600823,0.822379766,0.312049434,0.621090259,0.626702997,0.628469114,0.639607493,0.878571429,0.94130278,0,0.806362633,0.014609762,0.666666667,0.333333333,0.143925234,0.966666667,1
205,20.4018,60.36,0.5839,44628.87,105.4,7.295,7.6,7.36,7.505,8.06,517393,1,178,308,1,51,442,100000,1,0.000154771,0.081378299,0.93600823,0.85706074,0.298661174,0.617515639,0.647593097,0.630259624,0.619982159,0.521428571,0.858002322,1,0.818315557,0.058667463,0,0.842105263,0.203738318,1,1
206,22.7284,76.18,0.511,32724.505,95.8,7.88,8.19,7.945,8.09,8.28,456271,1,159.04,303.616,1,26,563,45200,1,0.001462293,0.371334311,0.78600823,0.446445679,0.199794027,0.72207328,0.754768392,0.735004476,0.724353256,0.6,0.685765572,1,0.731151159,0.056260323,0,0.403508772,0.429906542,0.391111111,1
207,24.5938,76.18,0.511,35140.93,126,7.685,7.88,7.765,7.955,7.28,444948,1,133.76,223.904,1,52,511,48800,0,0.002510625,0.371334311,0.78600823,0.52979498,0.510813594,0.687220733,0.698455949,0.702775291,0.700267618,0.242857143,0.653858293,1,0.61493196,0.012492533,0,0.859649123,0.33271028,0.431111111,0
208,25.0398,76.18,0.511,32124.565,146.2,7.68,7.875,7.7,8.04,8.28,378970,1,159,203.6,3,38,519,45000,1,0.002761272,0.371334311,0.78600823,0.42575206,0.71884655,0.686327078,0.697547684,0.691136974,0.715432649,0.6,0.467937735,1,0.730967267,0.001344133,0.666666667,0.614035088,0.347663551,0.388888889,1
209,22.7174,76.18,0.511,33685.52,132.6,7.85,8.005,7.725,7.94,7.28,418851,1,137.76,283.904,3,31,447,48800,1,0.001456111,0.371334311,0.78600823,0.479593792,0.578784758,0.716711349,0.721162579,0.69561325,0.697591436,0.242857143,0.580319101,1,0.633321074,0.045436975,0.666666667,0.49122807,0.213084112,0.431111111,1
210,28.7142,76.18,0.511,29685.92,173.5,8.025,8.07,7.93,8.225,7.28,367698,0,158,263.2,3,60,562,40000,1,0.00482624,0.371334311,0.78600823,0.341636329,1,0.747989276,0.732970027,0.732318711,0.748438894,0.242857143,0.43617417,0,0.726369989,0.034068946,0.666666667,1,0.428037383,0.333333333,1
211,23.4892,76.18,0.511,33107.8,165.6,8.045,8.185,8.02,8,8.28,402133,1,160.68,243.472,3,36,446,43400,1,0.001889853,0.371334311,0.78600823,0.459666603,0.918640577,0.751563896,0.753860127,0.748433303,0.708296164,0.6,0.533209157,1,0.738690695,0.023236813,0.666666667,0.578947368,0.211214953,0.371111111,1
212,27.5156,76.18,0.511,30019.22,162.1,8.005,8.295,8.1,8.27,7.28,347413,0,119.72,283.088,1,39,489,38600,1,0.004152641,0.371334311,0.78600823,0.353132784,0.882595263,0.744414656,0.773841962,0.762757386,0.75646744,0.242857143,0.379012714,0,0.550386171,0.044988931,0,0.631578947,0.291588785,0.317777778,1
213,24.3438,76.18,0.511,32257.885,127.3,8.17,8.21,8.1,8.215,8.28,414813,1,136.96,263.584,1,20,527,44800,1,0.002370128,0.371334311,0.78600823,0.430350642,0.524201854,0.773905273,0.758401453,0.762757386,0.746654773,0.6,0.56894035,1,0.629643251,0.034279791,0,0.298245614,0.362616822,0.386666667,1
214,22.8104,76.18,0.511,35413.125,105.8,7.945,8.04,7.91,8.215,7.28,504226,1,151.24,204.496,3,3,441,56200,0,0.001508376,0.371334311,0.78600823,0.539183752,0.302780639,0.733690795,0.727520436,0.72873769,0.746654773,0.242857143,0.820898803,1,0.695292387,0.001836104,0.666666667,0,0.201869159,0.513333333,0
215,25.791,76.18,0.511,30063.66,83.3,8.16,8.26,8.165,8.235,8.28,298989,1,113.48,223.792,3,21,562,47400,1,0.003183437,0.371334311,0.78600823,0.354665645,0.071060762,0.772117962,0.767484105,0.774395703,0.750223015,0.6,0.24255788,1,0.521699154,0.012431036,0.666666667,0.315789474,0.428037383,0.415555556,1
217,20.912,82.78,0.45,32707.84,129.5,8.28,8.515,8.285,8.695,8.72,429010,1,109.32,243.728,4,22,617,46600,0,0.000441498,0.492302053,0.660493827,0.445870856,0.546858908,0.793565684,0.813805631,0.795881826,0.832292596,0.757142857,0.608946324,1,0.502574476,0.023377376,1,0.333333333,0.530841121,0.406666667,0
218,21.4026,82.78,0.45,36896.31,158.6,8.24,8.405,8.155,8.36,7.72,461695,0,185.48,284.592,3,23,487,57400,0,0.000717209,0.492302053,0.660493827,0.590342978,0.846549949,0.786416443,0.793823797,0.772605192,0.772524532,0.4,0.701049956,0,0.8527032,0.045814738,0.666666667,0.350877193,0.287850467,0.526666667,0
219,22.2138,82.78,0.45,33057.805,167.3,8.54,8.56,8.46,8.66,7.72,411880,1,174.6,283.44,3,49,481,43000,1,0.001173094,0.492302053,0.660493827,0.457942135,0.936148301,0.840035746,0.821980018,0.827215756,0.826048171,0.4,0.560675398,1,0.802684811,0.045182205,0.666666667,0.807017544,0.276635514,0.366666667,1
220,22.285,82.78,0.45,35402.015,165.9,8.175,8.375,8.315,8.405,8.72,451935,1,123.2,263.68,3,21,561,46000,0,0.001213107,0.492302053,0.660493827,0.538800537,0.921730175,0.774798928,0.788374205,0.801253357,0.780553078,0.757142857,0.673547082,1,0.5663847,0.034332502,0.666666667,0.315789474,0.426168224,0.4,0
221,27.1618,67.4,0.493,38612.805,162,8.485,8.64,8.485,8.67,8.52,480270,0,174.68,224.272,1,23,536,53400,1,0.00395381,0.210410557,0.748971193,0.649549722,0.881565396,0.830205541,0.836512262,0.831692032,0.827832293,0.685714286,0.753392773,0,0.803052593,0.012694592,0,0.350877193,0.379439252,0.482222222,1
222,28.1542,67.4,0.493,34241.02,164.8,8.345,8.48,8.42,8.66,8.52,369907,1,114.68,283.472,3,37,574,43400,1,0.004511527,0.210410557,0.748971193,0.498754551,0.910401648,0.805183199,0.807447775,0.820053715,0.826048171,0.685714286,0.442398949,1,0.527215888,0.045199775,0.666666667,0.596491228,0.45046729,0.371111111,1
223,32.4712,67.4,0.493,38212.845,151.2,8.295,8.395,8.31,8.455,7.52,470809,1,189,244.4,4,50,469,55000,1,0.006937629,0.210410557,0.748971193,0.635753976,0.770339856,0.796246649,0.792007266,0.800358102,0.789473684,0.328571429,0.726732456,1,0.86888562,0.023746354,1,0.824561404,0.254205607,0.5,1
224,32.294,67.4,0.493,36762.99,154.3,8.25,8.4,8.23,8.58,7.52,489836,1,194.04,244.816,1,39,491,60200,1,0.006838045,0.210410557,0.748971193,0.585744395,0.802265705,0.788203753,0.792915531,0.78603402,0.811775201,0.328571429,0.780348971,1,0.892055903,0.023974769,0,0.631578947,0.295327103,0.557777778,1
225,26.3066,67.4,0.496,45917.63,151.8,8.52,8.635,8.435,8.62,8.52,549160,1,135.92,247.168,2,47,570,89600,1,0.003473198,0.210410557,0.755144033,0.9015137,0.776519053,0.836461126,0.835603996,0.822739481,0.818911686,0.685714286,0.947519105,1,0.624862082,0.025266191,0.333333333,0.771929825,0.442990654,0.884444444,1
226,30.5386,67.4,0.496,48467.375,156.5,8.435,8.695,8.525,8.56,7.52,521198,1,150,268,1,20,570,100000,1,0.005851531,0.210410557,0.755144033,0.989461583,0.82492276,0.82126899,0.846503179,0.838854073,0.808206958,0.328571429,0.868724498,1,0.689591762,0.036704502,0,0.298245614,0.442990654,1,1
227,27.6428,67.4,0.496,44662.2,160,8.255,8.52,8.345,8.45,7.52,560909,1,119.04,206.016,4,54,532,75200,0,0.004224126,0.210410557,0.755144033,0.858210385,0.860968074,0.789097408,0.814713896,0.806624888,0.788581624,0.328571429,0.980626818,1,0.547260022,0.002670696,1,0.894736842,0.371962617,0.724444444,0
228,28.2476,67.4,0.496,39790.465,153.4,8.345,8.44,8.36,8.42,7.52,506523,0,126.64,205.056,1,34,541,63200,1,0.004564016,0.210410557,0.755144033,0.690170531,0.79299691,0.805183199,0.800181653,0.809310654,0.78322926,0.328571429,0.827371559,0,0.582199338,0.002143585,0,0.543859649,0.388785047,0.591111111,1
229,25.9638,67.4,0.496,42695.73,90.5,8.225,8.35,8.195,8.475,8.52,547397,1,202.68,287.472,2,43,550,93400,1,0.003280548,0.210410557,0.755144033,0.790381299,0.145211123,0.783735478,0.783832879,0.779767234,0.793041927,0.685714286,0.942551117,1,0.931776388,0.047396071,0.333333333,0.701754386,0.405607477,0.926666667,1
230,28.8356,67.4,0.496,36396.36,94.9,8.22,8.36,8.29,8.385,8.52,561219,1,146.6,305.04,3,47,444,63000,1,0.004894465,0.210410557,0.755144033,0.573098295,0.190525232,0.782841823,0.78564941,0.796777081,0.776984835,0.685714286,0.981500372,1,0.673961015,0.057042204,0.666666667,0.771929825,0.207476636,0.588888889,1
231,30.74,67.4,0.496,33224.455,141.6,8.015,8.31,8.06,8.265,8.52,480986,0,165.72,203.888,3,59,467,48600,0,0.005964715,0.210410557,0.755144033,0.463690362,0.671472709,0.746201966,0.776566757,0.755595345,0.755575379,0.685714286,0.755410401,0,0.761860978,0.001502267,0.666666667,0.98245614,0.25046729,0.428888889,0
232,29.2592,67.4,0.496,41173.66,150.4,8.06,8.33,8.065,8.2,7.52,540602,1,134.68,205.072,3,26,540,63400,1,0.005132524,0.210410557,0.755144033,0.73788082,0.762100927,0.754244861,0.780199818,0.7564906,0.743978591,0.328571429,0.923403368,1,0.619161456,0.00215237,0.666666667,0.403508772,0.386915888,0.593333333,1
233,31.5058,67.4,0.493,46312.035,146.8,7.97,8.09,8.05,8.21,7.52,545730,1,132.68,226.672,1,28,574,83400,0,0.006395086,0.210410557,0.748971193,0.915117839,0.725025747,0.738159071,0.736603088,0.753804834,0.745762712,0.328571429,0.937853649,1,0.6099669,0.01401237,0,0.438596491,0.45046729,0.815555556,0
234,26.6294,67.4,0.493,45812.085,143.9,8.09,8.255,8.13,8.225,7.52,529841,1,181.32,227.728,3,23,504,96600,1,0.003654608,0.210410557,0.748971193,0.897873156,0.695159629,0.759606792,0.76657584,0.768128917,0.748438894,0.328571429,0.893079758,1,0.833578522,0.014592192,0.666666667,0.350877193,0.319626168,0.962222222,1
235,28.9582,67.4,0.493,37362.93,140,8.165,8.31,8.015,8.205,8.52,514773,1,197.6,264.64,1,32,441,58000,0,0.004963365,0.210410557,0.748971193,0.606438015,0.654994851,0.773011618,0.776566757,0.747538048,0.744870651,0.685714286,0.850619378,1,0.908422214,0.034859613,0,0.50877193,0.201869159,0.533333333,0
236,26.609,67.4,0.493,33807.73,135,8.045,8.305,8.095,8.255,8.52,471552,1,183.6,283.84,3,57,525,48000,1,0.003643143,0.210410557,0.748971193,0.483809159,0.603501545,0.751563896,0.775658492,0.761862131,0.753791258,0.685714286,0.728826168,1,0.844060316,0.045401834,0.666666667,0.947368421,0.358878505,0.422222222,1
237,30.4116,67.4,0.493,36835.205,150,7.77,8.05,7.9,7.985,7.52,502128,1,188.04,304.016,4,36,464,50200,1,0.005780158,0.210410557,0.748971193,0.588235294,0.757981462,0.702412869,0.729336966,0.72694718,0.705619982,0.328571429,0.814986812,1,0.864472232,0.056479952,1,0.578947368,0.244859813,0.446666667,1
238,30.2366,67.4,0.493,40873.69,145.1,7.88,8.09,7.835,7.9,7.52,533135,1,210.6,245.04,1,34,562,63000,0,0.005681811,0.210410557,0.748971193,0.72753401,0.707518023,0.72207328,0.736603088,0.715308863,0.690454951,0.328571429,0.902361978,1,0.968186833,0.024097762,0,0.543859649,0.428037383,0.588888889,0
239,21.6488,64.86,0.572,36001.955,92,6.87,6.94,6.775,7.035,8.68,523902,1,147.48,243.792,4,48,491,47400,1,0.00085557,0.163856305,0.911522634,0.559494156,0.160659114,0.54155496,0.527702089,0.525514772,0.536128457,0.742857143,0.876344147,1,0.67800662,0.023412517,1,0.789473684,0.295327103,0.415555556,1
240,21.8504,64.86,0.572,36696.33,115.7,6.875,6.945,6.795,7.005,7.68,507617,0,111.32,303.728,4,51,413,46600,1,0.000968867,0.163856305,0.911522634,0.583445104,0.404737384,0.542448615,0.528610354,0.529095792,0.530776093,0.385714286,0.830454361,0,0.511769033,0.056321819,1,0.842105263,0.14953271,0.406666667,1
241,22.2658,64.86,0.572,38312.835,127.8,6.755,6.935,6.8,6.84,8.68,470107,1,204.8,224.32,3,24,387,54000,1,0.001202317,0.163856305,0.911522634,0.639202912,0.529351184,0.521000894,0.526793824,0.529991047,0.501338091,0.742857143,0.724754278,1,0.941522619,0.012720947,0.666666667,0.368421053,0.100934579,0.488888889,1
242,22.1224,64.86,0.572,33857.725,138.6,6.785,6.96,6.685,6.9,7.68,462958,0,166.04,263.216,3,41,397,40200,0,0.001121728,0.163856305,0.911522634,0.485533627,0.640576725,0.526362824,0.53133515,0.509400179,0.512042819,0.385714286,0.704608986,0,0.763332107,0.034077731,0.666666667,0.666666667,0.119626168,0.335555556,0
243,22.058,64.86,0.572,35318.69,126.4,6.445,6.595,6.405,6.485,8.68,479264,1,120.88,203.552,1,42,412,44400,1,0.001085536,0.163856305,0.911522634,0.535926423,0.514933059,0.465594281,0.465031789,0.459265891,0.438001784,0.742857143,0.750557948,1,0.555719014,0.001317778,0,0.684210526,0.147663551,0.382222222,1
244,22.5514,64.86,0.572,35513.115,81.3,6.47,6.515,6.435,6.505,7.68,537248,1,147.48,303.792,1,26,481,47400,0,0.001362821,0.163856305,0.911522634,0.542632688,0.05046344,0.470062556,0.450499546,0.464637422,0.441570027,0.385714286,0.913952073,1,0.67800662,0.05635696,0,0.403508772,0.276635514,0.415555556,0
